iea_product;iea_flows;REMINDitems_in;REMINDitems_out;REMINDitems_tech;Weight;Comment
PEAT;ONONSPEC;sesofos;fesob;tdfossob;1;
PEAT;PAPERPRO;sesofos;feso_otherInd;tdso_otherInd;1;
PEAT;RAIL;sesofos;feso_otherInd;tdso_otherInd;1;
PEAT;RESIDENT;sesofos;fesob;tdfossob;1;
PEAT;STATDIFF;;;;;
PEAT;STOCKCHA;;;;;
PEAT;TBKB;;;;;
PEAT;TES;;;;;
PEAT;TEXTILES;sesofos;feso_otherInd;tdso_otherInd;1;
PEAT;TFC;pecoal;sesofos;coaltr;1;
PEAT;TOTENGY;;;;;
PEAT;TOTIND;;;;;
PEAT;TOTTRANF;;;;;
PEAT;TOTTRANS;;;;;
PEAT;TRANSEQ;sesofos;feso_otherInd;tdso_otherInd;1;
PEAT;WOODPRO;sesofos;feso_otherInd;tdso_otherInd;1;
PEATPROD;AGRICULT;sesofos;feso_otherInd;tdso_otherInd;1;
PEATPROD;AUTOCHP;;;;;
PEATPROD;AUTOHEAT;;;;;
PEATPROD;CHEMICAL;sesofos;feso_chemicals;tdso_chemicals;1;
PEATPROD;COMMPUB;sesofos;fesob;tdfossob;1;
PEATPROD;CONSTRUC;sesofos;feso_otherInd;tdso_otherInd;1;
PEATPROD;DISTLOSS;pecoal;sesofos;coaltr;-1;
PEATPROD;EBKB;;;;;
PEATPROD;ELAUTOC;pecoal;seel;coalchp;1;
PEATPROD;ELAUTOE;pecoal;seel;pc;1;
PEATPROD;ELMAINC;pecoal;seel;coalchp;1;
PEATPROD;ELMAINE;pecoal;seel;pc;1;
PEATPROD;ELOUTPUT;;;;;
PEATPROD;EMINES;;;;;
PEATPROD;ENONSPEC;;;;;
PEATPROD;EPOWERPLT;;;;;
PEATPROD;EXPORTS;;;;;
PEATPROD;FOODPRO;sesofos;feso_otherInd;tdso_otherInd;1;
PEATPROD;HEATOUT;;;;;
PEATPROD;HEAUTOC;pecoal;sehe;coalchp;1;
PEATPROD;HEAUTOH;pecoal;sehe;coalhp;1;
PEATPROD;HEMAINC;pecoal;sehe;coalchp;1;
PEATPROD;HEMAINH;pecoal;sehe;coalhp;1;
PEATPROD;IMPORTS;;;;;
PEATPROD;INONSPEC;sesofos;feso_otherInd;tdso_otherInd;1;
PEATPROD;IRONSTL;sesofos;feso_steel;tdso_steel;1;
PEATPROD;MACHINE;sesofos;feso_otherInd;tdso_otherInd;1;
PEATPROD;MAINCHP;;;;;
PEATPROD;MAINELEC;;;;;
PEATPROD;MAINHEAT;;;;;
PEATPROD;MANUFACT;;;;;
PEATPROD;MINING;sesofos;feso_otherInd;tdso_otherInd;1;
PEATPROD;NEINTREN;;;;;
PEATPROD;NONENUSE;sesofos;feso_chemicals;tdso_chemicals;1;
PEATPROD;NONFERR;sesofos;feso_otherInd;tdso_otherInd;1;
PEATPROD;NONMET;sesofos;feso_cement;tdso_cement;1;
PEATPROD;ONONSPEC;sesofos;fesob;tdfossob;1;
PEATPROD;PAPERPRO;sesofos;feso_otherInd;tdso_otherInd;1;
PEATPROD;RAIL;sesofos;feso_otherInd;tdso_otherInd;1;
PEATPROD;RESIDENT;sesofos;fesob;tdfossob;1;
PEATPROD;STATDIFF;;;;;
PEATPROD;STOCKCHA;;;;;
PEATPROD;TBKB;;;;;
PEATPROD;TES;;;;;
PEATPROD;TEXTILES;sesofos;feso_otherInd;tdso_otherInd;1;
PEATPROD;TFC;pecoal;sesofos;coaltr;1;
PEATPROD;TNONSPEC;;;;;
PEATPROD;TOTENGY;;;;;
PEATPROD;TOTIND;;;;;
PEATPROD;TOTTRANF;;;;;
PEATPROD;TOTTRANS;;;;;
PEATPROD;TRANSEQ;sesofos;feso_otherInd;tdso_otherInd;1;
PEATPROD;TRNONSPE;;;;;
PEATPROD;WOODPRO;sesofos;feso_otherInd;tdso_otherInd;1;
PETCOKE;AGRICULT;sesofos;feso_otherInd;tdso_otherInd;1;
PETCOKE;AUTOCHP;;;;;
PETCOKE;AUTOELEC;;;;;
PETCOKE;AUTOHEAT;;;;;
PETCOKE;CHEMICAL;sesofos;feso_chemicals;tdso_chemicals;1;
PETCOKE;COMMPUB;sesofos;fesob;tdfossob;1;
PETCOKE;CONSTRUC;sesofos;feso_otherInd;tdso_otherInd;1;
PETCOKE;DISTLOSS;peoil;seliqfos;refliq;-1;
PETCOKE;DOMESNAV;;;;;
PETCOKE;EBLASTFUR;sesofos;feso_steel;tdso_steel;-1;
PETCOKE;ECOKEOVS;;;;;
PETCOKE;EGASWKS;;;;;
PETCOKE;ELAUTOC;;;;;
PETCOKE;ELAUTOE;peoil;seel;dot;1;
PETCOKE;ELMAINC;;;;;
PETCOKE;ELMAINE;peoil;seel;dot;1;
PETCOKE;ELOUTPUT;;;;;
PETCOKE;EMINES;;;;;
PETCOKE;ENONSPEC;;;;;
PETCOKE;EOILGASEX;;;;;
PETCOKE;EPOWERPLT;;;;;
PETCOKE;EREFINER;;;;;
PETCOKE;EXPORTS;;;;;
PETCOKE;FOODPRO;sesofos;feso_otherInd;tdso_otherInd;1;
PETCOKE;HEATOUT;;;;;
PETCOKE;HEAUTOC;;;;;
PETCOKE;HEAUTOH;;;;;
PETCOKE;HEMAINC;;;;;
PETCOKE;HEMAINH;;;;;
PETCOKE;IMPORTS;;;;;
PETCOKE;INDPROD;;;;;
PETCOKE;INONSPEC;sesofos;feso_otherInd;tdso_otherInd;1;
PETCOKE;IRONSTL;sesofos;feso_steel;tdso_steel;1;
PETCOKE;MACHINE;sesofos;feso_otherInd;tdso_otherInd;1;
PETCOKE;MAINCHP;;;;;
PETCOKE;MAINELEC;;;;;
PETCOKE;MAINHEAT;;;;;
PETCOKE;MANUFACT;;;;;
PETCOKE;MINING;sesofos;feso_otherInd;tdso_otherInd;1;
PETCOKE;NECHEM;;;;;
PETCOKE;NEFOODPRO;;;;;
PETCOKE;NEIND;;;;;
PETCOKE;NEINONSPEC;;;;;
PETCOKE;NEINTREN;;;;;
PETCOKE;NEIRONSTL;;;;;
PETCOKE;NEMACHINE;;;;;
PETCOKE;NEMINING;;;;;
PETCOKE;NENONFERR;;;;;
PETCOKE;NENONMET;;;;;
PETCOKE;NEOTHER;;;;;
PETCOKE;NEPAPERPRO;;;;;
PETCOKE;NETEXTILES;;;;;
PETCOKE;NONENUSE;sesofos;feso_chemicals;tdso_chemicals;1;
PETCOKE;NONFERR;sesofos;feso_otherInd;tdso_otherInd;1;
PETCOKE;NONMET;sesofos;feso_cement;tdso_cement;1;
PETCOKE;ONONSPEC;sesofos;fesob;tdfossob;1;
PETCOKE;PAPERPRO;sesofos;feso_otherInd;tdso_otherInd;1;
PETCOKE;RAIL;sesofos;feso_otherInd;tdso_otherInd;1;
PETCOKE;RESIDENT;sesofos;fesob;tdfossob;1;
PETCOKE;STATDIFF;;;;;
PETCOKE;STOCKCHA;;;;;
PETCOKE;TBLASTFUR;sesofos;feso_steel;tdso_steel;-1;
PETCOKE;TBLENDGAS;;;;;
PETCOKE;TCOKEOVS;;;;;
PETCOKE;TES;;;;;
PETCOKE;TEXTILES;sesofos;feso_otherInd;tdso_otherInd;1;
PETCOKE;TFC;peoil;seliqfos;refliq;1;
PETCOKE;TGASWKS;;;;;
PETCOKE;TNONSPEC;;;;;
PETCOKE;TOTENGY;;;;;
PETCOKE;TOTIND;;;;;
PETCOKE;TOTTRANF;;;;;
PETCOKE;TOTTRANS;;;;;
PETCOKE;TPATFUEL;;;;;
PETCOKE;TPETCHEM;;;;;
PETCOKE;TRANSEQ;sesofos;feso_otherInd;tdso_otherInd;1;
PETCOKE;TRANSFER;;;;;
PETCOKE;TREFINER;;;;;
PETCOKE;WOODPRO;sesofos;feso_otherInd;tdso_otherInd;1;
PRIMSBIO;AGRICULT;sesobio;feso_otherInd;tdso_otherInd;1;
PRIMSBIO;AUTOCHP;;;;;
PRIMSBIO;AUTOELEC;;;;;
PRIMSBIO;AUTOHEAT;;;;;
PRIMSBIO;CHEMICAL;sesobio;feso_chemicals;tdso_chemicals;1;
PRIMSBIO;COMMPUB;sesobio;fesob;tdbiosob;1;
PRIMSBIO;CONSTRUC;sesobio;feso_otherInd;tdso_otherInd;1;
PRIMSBIO;DISTLOSS;pebiolc;sesobio;biotr;-1;
PRIMSBIO;DOMESNAV;;;;;
PRIMSBIO;EBIOGAS;;;;;
PRIMSBIO;EBKB;;;;;
PRIMSBIO;ECHARCOAL;;;;;
PRIMSBIO;ECOKEOVS;;;;;
PRIMSBIO;EGASWKS;;;;;
PRIMSBIO;ELAUTOC;pebiolc;seel;biochp;1;
PRIMSBIO;ELAUTOE;pebiolc;seel;bioigcc;1;
PRIMSBIO;ELMAINC;pebiolc;seel;biochp;1;
PRIMSBIO;ELMAINE;pebiolc;seel;bioigcc;1;
PRIMSBIO;ELOUTPUT;;;;;
PRIMSBIO;EMINES;;;;;
PRIMSBIO;ENONSPEC;pebiolc;sesobio;biotr;-1;
PRIMSBIO;EPOWERPLT;;;;;
PRIMSBIO;EREFINER;;;;;
PRIMSBIO;EXPORTS;;;;;
PRIMSBIO;FISHING;sesobio;feso_otherInd;tdso_otherInd;1;
PRIMSBIO;FOODPRO;sesobio;feso_otherInd;tdso_otherInd;1;
PRIMSBIO;HEATOUT;;;;;
PRIMSBIO;HEAUTOC;pebiolc;sehe;biochp;1;
PRIMSBIO;HEAUTOH;pebiolc;sehe;biohp;1;
PRIMSBIO;HEMAINC;pebiolc;sehe;biochp;1;
PRIMSBIO;HEMAINH;pebiolc;sehe;biohp;1;
PRIMSBIO;IMPORTS;;;;;
PRIMSBIO;INDPROD;;;;;
PRIMSBIO;INONSPEC;sesobio;feso_otherInd;tdso_otherInd;1;
PRIMSBIO;IRONSTL;sesobio;feso_steel;tdso_steel;1;
PRIMSBIO;MACHINE;sesobio;feso_otherInd;tdso_otherInd;1;
PRIMSBIO;MAINCHP;;;;;
PRIMSBIO;MAINELEC;;;;;
PRIMSBIO;MAINHEAT;;;;;
PRIMSBIO;MANUFACT;;;;;
PRIMSBIO;MINING;sesobio;feso_otherInd;tdso_otherInd;1;
PRIMSBIO;NEINTREN;;;;;
PRIMSBIO;NONENUSE;sesobio;feso_chemicals;tdso_chemicals;1;
PRIMSBIO;NONFERR;sesobio;feso_otherInd;tdso_otherInd;1;
PRIMSBIO;NONMET;sesobio;feso_cement;tdso_cement;1;
PRIMSBIO;ONONSPEC;sesobio;fesob;tdbiosob;1;
PRIMSBIO;PAPERPRO;sesobio;feso_otherInd;tdso_otherInd;1;
PRIMSBIO;RAIL;sesobio;feso_otherInd;tdso_otherInd;1;
PRIMSBIO;RESIDENT;sesobio;fesob;tdbiosob;1;
PRIMSBIO;STATDIFF;;;;;
PRIMSBIO;STOCKCHA;;;;;
PRIMSBIO;TBKB;;;;;
PRIMSBIO;TCHARCOAL;;;;;
PRIMSBIO;TES;;;;;
PRIMSBIO;TEXTILES;sesobio;feso_otherInd;tdso_otherInd;1;
PRIMSBIO;TFC;pebiolc;sesobio;biotr;1;
PRIMSBIO;TNONSPEC;;;;;
PRIMSBIO;TOTENGY;;;;;
PRIMSBIO;TOTIND;;;;;
PRIMSBIO;TOTTRANF;;;;;
PRIMSBIO;TOTTRANS;;;;;
PRIMSBIO;TPATFUEL;;;;;
PRIMSBIO;TRANSEQ;sesobio;feso_otherInd;tdso_otherInd;1;
PRIMSBIO;TRNONSPE;;;;;
PRIMSBIO;WOODPRO;sesobio;feso_otherInd;tdso_otherInd;1;
REFFEEDS;EREFINER;;;;;
REFFEEDS;EXPORTS;;;;;
REFFEEDS;IMPORTS;;;;;
REFFEEDS;NEINTREN;;;;;
REFFEEDS;NONENUSE;seliqfos;feli_chemicals;tdli_chemicals;1;
REFFEEDS;STATDIFF;;;;;
REFFEEDS;STOCKCHA;;;;;
REFFEEDS;TES;;;;;
REFFEEDS;TFC;peoil;seliqfos;refliq;1;
REFFEEDS;TNONSPEC;;;;;
REFFEEDS;TOTENGY;;;;;
REFFEEDS;TOTTRANF;;;;;
REFFEEDS;TPETCHEM;;;;;
REFFEEDS;TRANSFER;;;;;
REFFEEDS;TREFINER;;;;;
REFINGAS;AGRICULT;seliqfos;feli_otherInd;tdli_otherInd;1;
REFINGAS;AUTOCHP;;;;;
REFINGAS;AUTOELEC;;;;;
REFINGAS;AUTOHEAT;;;;;
REFINGAS;CHEMICAL;seliqfos;feli_chemicals;tdli_chemicals;1;
REFINGAS;COMMPUB;seliqfos;fehob;tdfoshob;1;
REFINGAS;CONSTRUC;seliqfos;feli_otherInd;tdli_otherInd;1;
REFINGAS;DISTLOSS;peoil;seliqfos;refliq;-1;
REFINGAS;ECOKEOVS;seliqfos;feli_steel;tdli_steel;-1;
REFINGAS;EGASWKS;;;;;
REFINGAS;ELAUTOC;;;;;
REFINGAS;ELAUTOE;peoil;seel;dot;1;
REFINGAS;ELMAINC;;;;;
REFINGAS;ELMAINE;peoil;seel;dot;1;
REFINGAS;ELOUTPUT;;;;;
REFINGAS;EMINES;;;;;
REFINGAS;ENONSPEC;;;;;
REFINGAS;EOILGASEX;;;;;
REFINGAS;EPOWERPLT;;;;;
REFINGAS;EREFINER;;;;;
REFINGAS;EXPORTS;;;;;
REFINGAS;FOODPRO;seliqfos;feli_otherInd;tdli_otherInd;1;
REFINGAS;HEATOUT;;;;;
REFINGAS;HEAUTOC;;;;;
REFINGAS;HEAUTOH;;;;;
REFINGAS;HEMAINC;;;;;
REFINGAS;HEMAINH;;;;;
REFINGAS;IMPORTS;;;;;
REFINGAS;INONSPEC;seliqfos;feli_otherInd;tdli_otherInd;1;
REFINGAS;IRONSTL;seliqfos;feli_steel;tdli_steel;1;
REFINGAS;MACHINE;seliqfos;feli_otherInd;tdli_otherInd;1;
REFINGAS;MAINCHP;;;;;
REFINGAS;MAINELEC;;;;;
REFINGAS;MAINHEAT;;;;;
REFINGAS;MANUFACT;;;;;
REFINGAS;MINING;seliqfos;feli_otherInd;tdli_otherInd;1;
REFINGAS;NECHEM;;;;;
REFINGAS;NEIND;;;;;
REFINGAS;NEINTREN;;;;;
REFINGAS;NONENUSE;seliqfos;feli_chemicals;tdli_chemicals;1;
REFINGAS;NONFERR;seliqfos;feli_otherInd;tdli_otherInd;1;
REFINGAS;NONMET;seliqfos;feli_cement;tdli_cement;1;
REFINGAS;ONONSPEC;seliqfos;fehob;tdfoshob;1;
REFINGAS;PAPERPRO;seliqfos;feli_otherInd;tdli_otherInd;1;
REFINGAS;RESIDENT;seliqfos;fehob;tdfoshob;1;
REFINGAS;ROAD;seliqfos;fedie;tdfosdie;1;
REFINGAS;STATDIFF;;;;;
REFINGAS;STOCKCHA;;;;;
REFINGAS;TBLENDGAS;;;;;
REFINGAS;TCOKEOVS;seliqfos;feli_steel;tdli_steel;-1;
REFINGAS;TES;;;;;
REFINGAS;TEXTILES;seliqfos;feli_otherInd;tdli_otherInd;1;
REFINGAS;TFC;peoil;seliqfos;refliq;1;
REFINGAS;TGASWKS;seliqfos;feli_otherInd;tdli_otherInd;-1;
REFINGAS;TOTENGY;;;;;
REFINGAS;TOTIND;;;;;
REFINGAS;TOTTRANF;;;;;
REFINGAS;TOTTRANS;;;;;
REFINGAS;TPATFUEL;;;;;
REFINGAS;TPETCHEM;;;;;
REFINGAS;TRANSEQ;seliqfos;feli_otherInd;tdli_otherInd;1;
REFINGAS;TRANSFER;;;;;
REFINGAS;TREFINER;;;;;
REFINGAS;WOODPRO;seliqfos;feli_otherInd;tdli_otherInd;1;
RENEWNS;AGRICULT;sesobio;feso_otherInd;tdso_otherInd;1;
RENEWNS;AUTOCHP;;;;;
RENEWNS;AUTOELEC;;;;;
RENEWNS;CHEMICAL;sesobio;feso_chemicals;tdso_chemicals;1;
RENEWNS;COMMPUB;sesobio;fesob;tdbiosob;1;
RENEWNS;CONSTRUC;sesobio;feso_otherInd;tdso_otherInd;1;
RENEWNS;DISTLOSS;pebiolc;sesobio;biotr;-1;
RENEWNS;ELAUTOC;;;;;
RENEWNS;ELAUTOE;;;;;
RENEWNS;ELMAINC;;;;;
RENEWNS;ELMAINE;;;;;
RENEWNS;ELOUTPUT;;;;;
RENEWNS;EXPORTS;;;;;
RENEWNS;FOODPRO;sesobio;feso_otherInd;tdso_otherInd;1;
RENEWNS;HEATOUT;;;;;
RENEWNS;HEAUTOC;;;;;
RENEWNS;HEMAINC;;;;;
RENEWNS;IMPORTS;;;;;
RENEWNS;INDPROD;;;;;
RENEWNS;INONSPEC;sesobio;feso_otherInd;tdso_otherInd;1;
RENEWNS;IRONSTL;sesobio;feso_steel;tdso_steel;1;
RENEWNS;MACHINE;sesobio;feso_otherInd;tdso_otherInd;1;
RENEWNS;MAINCHP;;;;;
RENEWNS;MAINELEC;;;;;
RENEWNS;MANUFACT;;;;;
RENEWNS;MINING;sesobio;feso_otherInd;tdso_otherInd;1;
RENEWNS;NONFERR;sesobio;feso_otherInd;tdso_otherInd;1;
RENEWNS;NONMET;sesobio;feso_cement;tdso_cement;1;
RENEWNS;ONONSPEC;sesobio;fesob;tdbiosob;1;
RENEWNS;PAPERPRO;sesobio;feso_otherInd;tdso_otherInd;1;
RENEWNS;RESIDENT;sesobio;fesob;tdbiosob;1;
RENEWNS;STATDIFF;;;;;
RENEWNS;STOCKCHA;;;;;
RENEWNS;TCOKEOVS;;;;;
RENEWNS;TES;;;;;
RENEWNS;TEXTILES;sesobio;feso_otherInd;tdso_otherInd;1;
RENEWNS;TFC;pebiolc;sesobio;biotr;1;
RENEWNS;TGASWKS;;;;;
RENEWNS;TNONSPEC;;;;;
RENEWNS;TOTENGY;;;;;
RENEWNS;TOTIND;;;;;
RENEWNS;TOTTRANF;;;;;
RENEWNS;TRANSEQ;sesobio;feso_otherInd;tdso_otherInd;1;
RENEWNS;WOODPRO;sesobio;feso_otherInd;tdso_otherInd;1;
RESFUEL;AGRICULT;seliqfos;feli_otherInd;tdli_otherInd;1;
RESFUEL;AUTOCHP;;;;;
RESFUEL;AUTOELEC;;;;;
RESFUEL;AUTOHEAT;;;;;
RESFUEL;AVBUNK;seliqfos;fedie;tdfosdie;-1;
RESFUEL;AVBUNK;peoil;seliqfos;refliq;-1;
RESFUEL;CHEMICAL;seliqfos;feli_chemicals;tdli_chemicals;1;
RESFUEL;COMMPUB;seliqfos;fehob;tdfoshob;1;
RESFUEL;CONSTRUC;seliqfos;feli_otherInd;tdli_otherInd;1;
RESFUEL;DISTLOSS;peoil;seliqfos;refliq;-1;
RESFUEL;DOMESAIR;seliqfos;fedie;tdfosdie;1;
RESFUEL;DOMESNAV;seliqfos;fedie;tdfosdie;1;
RESFUEL;EBLASTFUR;seliqfos;feli_steel;tdli_steel;-1;
RESFUEL;ECOKEOVS;seliqfos;feli_steel;tdli_steel;-1;
RESFUEL;EGASWKS;;;;;
RESFUEL;ELAUTOC;;;;;
RESFUEL;ELAUTOE;peoil;seel;dot;1;
RESFUEL;ELMAINC;;;;;
RESFUEL;ELMAINE;peoil;seel;dot;1;
RESFUEL;ELOUTPUT;;;;;
RESFUEL;EMINES;;;;;
RESFUEL;ENONSPEC;;;;;
RESFUEL;EOILGASEX;;;;;
RESFUEL;EPATFUEL;;;;;
RESFUEL;EPOWERPLT;;;;;
RESFUEL;EREFINER;;;;;
RESFUEL;EXPORTS;;;;;
RESFUEL;FISHING;seliqfos;feli_otherInd;tdli_otherInd;1;
RESFUEL;FOODPRO;seliqfos;feli_otherInd;tdli_otherInd;1;
RESFUEL;HEATOUT;;;;;
RESFUEL;HEAUTOC;;;;;
RESFUEL;HEAUTOH;;;;;
RESFUEL;HEMAINC;;;;;
RESFUEL;HEMAINH;;;;;
RESFUEL;IMPORTS;;;;;
RESFUEL;INONSPEC;seliqfos;feli_otherInd;tdli_otherInd;1;
RESFUEL;IRONSTL;seliqfos;feli_steel;tdli_steel;1;
RESFUEL;MACHINE;seliqfos;feli_otherInd;tdli_otherInd;1;
RESFUEL;MAINCHP;;;;;
RESFUEL;MAINELEC;;;;;
RESFUEL;MAINHEAT;;;;;
RESFUEL;MANUFACT;;;;;
RESFUEL;MARBUNK;seliqfos;fedie;tdfosdie;-1;
RESFUEL;MARBUNK;peoil;seliqfos;refliq;-1;
RESFUEL;MINING;seliqfos;feli_otherInd;tdli_otherInd;1;
RESFUEL;NECHEM;;;;;
RESFUEL;NECONSTRUC;;;;;
RESFUEL;NEFOODPRO;;;;;
RESFUEL;NEIND;;;;;
RESFUEL;NEINONSPEC;;;;;
RESFUEL;NEINTREN;;;;;
RESFUEL;NENONFERR;;;;;
RESFUEL;NENONMET;;;;;
RESFUEL;NEOTHER;;;;;
RESFUEL;NETEXTILES;;;;;
RESFUEL;NETRANS;;;;;
RESFUEL;NONENUSE;seliqfos;feli_chemicals;tdli_chemicals;1;
RESFUEL;NONFERR;seliqfos;feli_otherInd;tdli_otherInd;1;
RESFUEL;NONMET;seliqfos;feli_cement;tdli_cement;1;
RESFUEL;ONONSPEC;seliqfos;fehob;tdfoshob;1;
RESFUEL;PAPERPRO;seliqfos;feli_otherInd;tdli_otherInd;1;
RESFUEL;PIPELINE;;;;;
RESFUEL;RAIL;seliqfos;fedie;tdfosdie;1;
RESFUEL;RESIDENT;seliqfos;fehob;tdfoshob;1;
RESFUEL;ROAD;seliqfos;fedie;tdfosdie;1;
RESFUEL;STATDIFF;;;;;
RESFUEL;STOCKCHA;;;;;
RESFUEL;TBLASTFUR;seliqfos;feli_steel;tdli_steel;-1;
RESFUEL;TBLENDGAS;;;;;
RESFUEL;TCOALLIQ;;;;;
RESFUEL;TCOKEOVS;seliqfos;feli_steel;tdli_steel;-1;
RESFUEL;TES;;;;;
RESFUEL;TEXTILES;seliqfos;feli_otherInd;tdli_otherInd;1;
RESFUEL;TFC;peoil;seliqfos;refliq;1;
RESFUEL;TGASWKS;seliqfos;feli_otherInd;tdli_otherInd;-1;
RESFUEL;TNONSPEC;;;;;
RESFUEL;TOTENGY;;;;;
RESFUEL;TOTIND;;;;;
RESFUEL;TOTTRANF;;;;;
RESFUEL;TOTTRANS;;;;;
RESFUEL;TPATFUEL;;;;;
RESFUEL;TPETCHEM;;;;;
RESFUEL;TRANSEQ;seliqfos;feli_otherInd;tdli_otherInd;1;
RESFUEL;TRANSFER;;;;;
RESFUEL;TREFINER;;;;;
RESFUEL;TRNONSPE;seliqfos;fedie;tdfosdie;1;
RESFUEL;WOODPRO;seliqfos;feli_otherInd;tdli_otherInd;1;
SOLARPV;AUTOELEC;;;;;
SOLARPV;ELAUTOC;;;;;
SOLARPV;ELAUTOE;;;;;
SOLARPV;ELMAINC;;;;;
SOLARPV;ELMAINE;;;;;
SOLARPV;ELOUTPUT;pesol;seel;spv;1;
SOLARPV;HEAUTOC;;;;;
SOLARPV;HEMAINC;;;;;
SOLARPV;INDPROD;;;;;
SOLARPV;MAINELEC;;;;;
SOLARPV;TES;;;;;
SOLARPV;TOTTRANF;;;;;
SOLARTH;AGRICULT;;;;;
SOLARTH;AUTOELEC;;;;;
SOLARTH;AUTOHEAT;;;;;
SOLARTH;CHEMICAL;;;;;
SOLARTH;COMMPUB;;;;;
SOLARTH;CONSTRUC;;;;;
SOLARTH;ELAUTOC;;;;;
SOLARTH;ELAUTOE;;;;;
SOLARTH;ELMAINC;;;;;
SOLARTH;ELMAINE;;;;;
SOLARTH;ELOUTPUT;;;;;
SOLARTH;ENONSPEC;;;;;
SOLARTH;EPOWERPLT;;;;;
SOLARTH;EREFINER;;;;;
SOLARTH;FISHING;;;;;
SOLARTH;FOODPRO;;;;;
SOLARTH;HEATOUT;;;;;
SOLARTH;HEAUTOC;;;;;
SOLARTH;HEAUTOH;;;;;
SOLARTH;HEMAINC;;;;;
SOLARTH;HEMAINH;;;;;
SOLARTH;INDPROD;;;;;
SOLARTH;INONSPEC;;;;;
SOLARTH;IRONSTL;;;;;
SOLARTH;MACHINE;;;;;
SOLARTH;MAINELEC;;;;;
SOLARTH;MAINHEAT;;;;;
SOLARTH;MANUFACT;;;;;
SOLARTH;MINING;;;;;
SOLARTH;NONFERR;;;;;
SOLARTH;NONMET;;;;;
SOLARTH;ONONSPEC;;;;;
SOLARTH;PAPERPRO;;;;;
SOLARTH;RESIDENT;;;;;
SOLARTH;STATDIFF;;;;;
SOLARTH;TES;;;;;
SOLARTH;TEXTILES;;;;;
SOLARTH;TFC;;;;;
SOLARTH;TOTENGY;;;;;
SOLARTH;TOTIND;;;;;
SOLARTH;TOTTRANF;;;;;
SOLARTH;TRANSEQ;;;;;
SOLARTH;WOODPRO;;;;;
SUBCOAL;AGRICULT;sesofos;feso_otherInd;tdso_otherInd;1;
SUBCOAL;AUTOCHP;;;;;
SUBCOAL;AUTOELEC;;;;;
SUBCOAL;AUTOHEAT;;;;;
SUBCOAL;CHEMICAL;sesofos;feso_chemicals;tdso_chemicals;1;
SUBCOAL;COMMPUB;sesofos;fesob;tdfossob;1;
SUBCOAL;CONSTRUC;sesofos;feso_otherInd;tdso_otherInd;1;
SUBCOAL;DISTLOSS;pecoal;sesofos;coaltr;-1;
SUBCOAL;DOMESNAV;;;;;
SUBCOAL;EBKB;;;;;
SUBCOAL;ELAUTOC;pecoal;seel;coalchp;1;
SUBCOAL;ELAUTOE;pecoal;seel;pc;1;
SUBCOAL;ELMAINC;pecoal;seel;coalchp;1;
SUBCOAL;ELMAINE;pecoal;seel;pc;1;
SUBCOAL;ELOUTPUT;;;;;
SUBCOAL;EMINES;;;;;
SUBCOAL;ENONSPEC;;;;;
SUBCOAL;EPATFUEL;;;;;
SUBCOAL;EPOWERPLT;;;;;
SUBCOAL;EXPORTS;;;;;
SUBCOAL;FOODPRO;sesofos;feso_otherInd;tdso_otherInd;1;
SUBCOAL;HEATOUT;;;;;
SUBCOAL;HEAUTOC;pecoal;sehe;coalchp;1;
SUBCOAL;HEAUTOH;pecoal;sehe;coalhp;1;
SUBCOAL;HEMAINC;pecoal;sehe;coalchp;1;
SUBCOAL;HEMAINH;pecoal;sehe;coalhp;1;
SUBCOAL;IMPORTS;;;;;
SUBCOAL;INDPROD;;;;;
SUBCOAL;INONSPEC;sesofos;feso_otherInd;tdso_otherInd;1;
SUBCOAL;IRONSTL;sesofos;feso_steel;tdso_steel;1;
SUBCOAL;MACHINE;sesofos;feso_otherInd;tdso_otherInd;1;
SUBCOAL;MAINCHP;;;;;
SUBCOAL;MAINELEC;;;;;
SUBCOAL;MAINHEAT;;;;;
SUBCOAL;MANUFACT;;;;;
SUBCOAL;MINING;sesofos;feso_otherInd;tdso_otherInd;1;
SUBCOAL;NECHEM;;;;;
SUBCOAL;NEINTREN;;;;;
SUBCOAL;NONENUSE;sesofos;feso_chemicals;tdso_chemicals;1;
SUBCOAL;NONFERR;sesofos;feso_otherInd;tdso_otherInd;1;
SUBCOAL;NONMET;sesofos;feso_cement;tdso_cement;1;
SUBCOAL;ONONSPEC;sesofos;fesob;tdfossob;1;
SUBCOAL;PAPERPRO;sesofos;feso_otherInd;tdso_otherInd;1;
SUBCOAL;RAIL;sesofos;feso_otherInd;tdso_otherInd;1;
SUBCOAL;RESIDENT;sesofos;fesob;tdfossob;1;
SUBCOAL;STATDIFF;;;;;
SUBCOAL;STOCKCHA;;;;;
SUBCOAL;TBKB;;;;;
SUBCOAL;TCOKEOVS;;;;;
SUBCOAL;TES;;;;;
SUBCOAL;TEXTILES;sesofos;feso_otherInd;tdso_otherInd;1;
SUBCOAL;TFC;pecoal;sesofos;coaltr;1;
SUBCOAL;TGASWKS;;;;;
SUBCOAL;TGTL;;;;;
SUBCOAL;TOTENGY;;;;;
SUBCOAL;TOTIND;;;;;
SUBCOAL;TOTTRANF;;;;;
SUBCOAL;TOTTRANS;;;;;
SUBCOAL;TPATFUEL;;;;;
SUBCOAL;TRANSEQ;sesofos;feso_otherInd;tdso_otherInd;1;
